datetime,open,high,low,close,volume
2025-12-11 08:00:00,0.424,0.424,0.42,0.42,13512.8
2025-12-11 12:00:00,0.4199,0.4215,0.4122,0.4156,89517.5
2025-12-11 16:00:00,0.4149,0.4217,0.4102,0.4186,89831.09999999999
2025-12-11 20:00:00,0.4192,0.428,0.4192,0.4253,11173.2
2025-12-12 00:00:00,0.425,0.4272,0.4184,0.423,17229.6
2025-12-12 04:00:00,0.4226,0.4292,0.4201,0.4273,7105.7
2025-12-12 08:00:00,0.4273,0.4273,0.4222,0.4248,4379.599999999999
2025-12-12 12:00:00,0.4241,0.4259,0.4068,0.4068,48990.4
2025-12-12 16:00:00,0.4072,0.4155,0.4032,0.4112,60166.3
2025-12-12 20:00:00,0.4101,0.4117,0.4085,0.4094,14165.7
2025-12-13 00:00:00,0.4094,0.4121,0.4094,0.4107,7874.4
2025-12-13 04:00:00,0.4099,0.4115,0.4084,0.4105,9769.5
2025-12-13 08:00:00,0.4112,0.4145,0.4112,0.4145,6557.0
2025-12-13 12:00:00,0.4122,0.4145,0.4111,0.4132,3919.2
2025-12-13 16:00:00,0.414,0.414,0.4098,0.41,14068.1
2025-12-13 20:00:00,0.4103,0.4112,0.4065,0.4112,9106.2
2025-12-14 00:00:00,0.4111,0.4115,0.4095,0.4101,2545.2
2025-12-14 04:00:00,0.4099,0.4099,0.4069,0.4081,601.1
2025-12-14 08:00:00,0.4086,0.4086,0.3984,0.404,9083.4
2025-12-14 12:00:00,0.4031,0.4042,0.3967,0.3992,19676.1
2025-12-14 16:00:00,0.3993,0.4015,0.3961,0.3988,39328.4
2025-12-14 20:00:00,0.3987,0.3999,0.3914,0.3975,13155.2
2025-12-15 00:00:00,0.3978,0.4065,0.3958,0.4024,80465.59999999999
2025-12-15 04:00:00,0.402,0.4057,0.402,0.4027,4370.1
2025-12-15 08:00:00,0.4027,0.4055,0.4017,0.4031,5080.8
2025-12-15 12:00:00,0.402,0.4028,0.383,0.3853,247676.8
2025-12-15 16:00:00,0.3839,0.3893,0.3776,0.3849,44701.1
2025-12-15 20:00:00,0.3841,0.3881,0.3804,0.3881,80502.3
2025-12-16 00:00:00,0.3881,0.3901,0.3806,0.3807,15119.2
2025-12-16 04:00:00,0.3823,0.3836,0.3782,0.3805,5430.7
2025-12-16 08:00:00,0.3817,0.3901,0.3806,0.3876,5410.8
2025-12-16 12:00:00,0.3878,0.3913,0.3787,0.3913,47269.0
2025-12-16 16:00:00,0.3892,0.39,0.3844,0.3874,9165.0
2025-12-16 20:00:00,0.3867,0.3875,0.3848,0.3848,2221.8
2025-12-17 00:00:00,0.3856,0.3866,0.3825,0.3833,42500.399999999994
2025-12-17 04:00:00,0.3839,0.3839,0.3786,0.3797,105065.5
2025-12-17 08:00:00,0.379,0.3794,0.3769,0.3793,7011.4
2025-12-17 12:00:00,0.3821,0.3997,0.3787,0.3819,51132.0
2025-12-17 16:00:00,0.3842,0.3842,0.3643,0.3672,92261.5
2025-12-17 20:00:00,0.3695,0.3709,0.3648,0.3666,38456.8
2025-12-18 00:00:00,0.3668,0.3686,0.3637,0.365,65157.9
2025-12-18 04:00:00,0.3659,0.3665,0.361,0.3621,58281.0
2025-12-18 08:00:00,0.364,0.3654,0.3618,0.3644,2843.5
2025-12-18 12:00:00,0.3642,0.3783,0.3642,0.3747,212536.6
2025-12-18 16:00:00,0.3735,0.3735,0.3475,0.3489,73191.7
2025-12-18 20:00:00,0.3489,0.3548,0.3485,0.3519,169404.1
2025-12-19 00:00:00,0.3512,0.3626,0.3471,0.3607,23935.6
2025-12-19 04:00:00,0.3605,0.3697,0.3595,0.3657,111249.79999999999
2025-12-19 08:00:00,0.3669,0.3669,0.3659,0.3663,1819.1
2025-12-19 12:00:00,0.3663,0.3779,0.3661,0.3717,15815.099999999999
2025-12-19 16:00:00,0.3721,0.38,0.3694,0.3798,6985.6
2025-12-19 20:00:00,0.3786,0.3794,0.3757,0.3771,16314.9
2025-12-20 00:00:00,0.3764,0.3774,0.3743,0.3747,41494.6
2025-12-20 04:00:00,0.3744,0.3747,0.3727,0.3747,4694.2
2025-12-20 08:00:00,0.3779,0.3797,0.3773,0.3781,1750.7
2025-12-20 12:00:00,0.3765,0.3789,0.3747,0.3789,10237.7
2025-12-20 16:00:00,0.3768,0.377,0.3753,0.3753,1568.8000000000002
2025-12-20 20:00:00,0.3756,0.376,0.3728,0.3728,6488.0
2025-12-21 00:00:00,0.3733,0.374,0.3679,0.3698,9753.7
2025-12-21 04:00:00,0.3692,0.3694,0.3675,0.3675,9615.699999999999
2025-12-21 08:00:00,0.3676,0.3748,0.3669,0.3742,5324.0
2025-12-21 12:00:00,0.3711,0.3719,0.3581,0.3599,22691.699999999997
2025-12-21 16:00:00,0.3631,0.3653,0.3618,0.3645,7280.7
2025-12-21 20:00:00,0.3647,0.3738,0.3612,0.3665,199441.19999999998
2025-12-22 00:00:00,0.3675,0.3745,0.3626,0.3674,23048.4
2025-12-22 04:00:00,0.3683,0.3683,0.3653,0.3672,4510.9
2025-12-22 08:00:00,0.3698,0.3717,0.3688,0.3709,1366.3
2025-12-22 12:00:00,0.3722,0.3815,0.3722,0.3804,12397.099999999999
2025-12-22 16:00:00,0.3804,0.3809,0.3681,0.3681,28514.0
2025-12-22 20:00:00,0.3704,0.3723,0.3661,0.3713,18178.699999999997
2025-12-23 00:00:00,0.3709,0.3742,0.366,0.3689,14794.2
2025-12-23 04:00:00,0.3681,0.3682,0.363,0.3654,7077.099999999999
