datetime,open,high,low,close,volume
2025-12-25 11:15:00,2923.3,2923.3,2923.3,2923.3,0.1716
2025-12-25 11:30:00,2926.16,2926.16,2926.16,2926.16,0.0011
2025-12-25 11:45:00,2926.26,2926.26,2926.26,2926.26,0.0038
2025-12-25 12:00:00,2925.06,2928.68,2925.06,2925.22,0.0637
2025-12-25 12:15:00,2925.22,2925.22,2925.22,2925.22,0.0
2025-12-25 12:30:00,2928.59,2929.05,2928.59,2929.05,0.0123
2025-12-25 12:45:00,2925.84,2925.84,2925.84,2925.84,0.9967
2025-12-25 13:00:00,2930.33,2930.33,2925.9,2926.31,0.0249
2025-12-25 13:15:00,2925.83,2925.83,2925.83,2925.83,0.1803
2025-12-25 13:30:00,2928.28,2929.05,2928.28,2929.05,0.0647
2025-12-25 13:45:00,2931.32,2932.5,2929.35,2932.08,0.0406
2025-12-25 14:00:00,2932.05,2937.51,2927.45,2935.39,1.9868
2025-12-25 14:15:00,2934.05,2934.05,2926.05,2926.05,0.1525
2025-12-25 14:30:00,2926.05,2926.05,2926.05,2926.05,0.0
2025-12-25 14:45:00,2931.36,2933.48,2931.16,2933.48,6.3892
2025-12-25 15:00:00,2933.97,2933.97,2932.88,2932.88,0.0204
2025-12-25 15:15:00,2937.51,2953.54,2936.54,2943.65,1.1989
2025-12-25 15:30:00,2948.19,2965.57,2948.19,2965.57,20.9282
2025-12-25 15:45:00,2966.25,2969.54,2957.99,2958.44,13.4641
2025-12-25 16:00:00,2964.22,2964.22,2959.84,2959.84,0.0118
2025-12-25 16:15:00,2965.06,2965.06,2963.33,2964.53,0.9326
2025-12-25 16:30:00,2964.88,2964.88,2959.0,2959.0,0.0649
2025-12-25 16:45:00,2951.63,2951.63,2947.05,2947.05,1.464
2025-12-25 17:00:00,2949.67,2951.8,2947.05,2951.8,0.1651
2025-12-25 17:15:00,2951.8,2951.8,2951.8,2951.8,0.0
2025-12-25 17:30:00,2945.2,2950.05,2945.2,2949.58,0.0489
2025-12-25 17:45:00,2953.53,2953.53,2953.53,2953.53,0.2197
2025-12-25 18:00:00,2953.54,2958.55,2953.54,2957.16,1.1823
2025-12-25 18:15:00,2957.16,2957.16,2957.05,2957.05,2.8227
2025-12-25 18:30:00,2955.56,2963.81,2951.38,2963.81,24.6062
2025-12-25 18:45:00,2962.17,2962.17,2955.25,2957.79,0.1728
2025-12-25 19:00:00,2957.81,2959.61,2952.11,2957.05,0.0716
2025-12-25 19:15:00,2956.37,2956.37,2952.05,2952.05,0.0603
2025-12-25 19:30:00,2956.91,2956.91,2956.91,2956.91,0.0113
2025-12-25 19:45:00,2953.85,2953.85,2953.85,2953.85,0.1196
2025-12-25 20:00:00,2956.69,2956.98,2955.57,2955.57,0.086
2025-12-25 20:15:00,2955.06,2956.09,2945.09,2945.09,0.3034
2025-12-25 20:30:00,2942.15,2949.53,2942.15,2949.05,0.01
2025-12-25 20:45:00,2952.84,2952.84,2952.84,2952.84,0.0104
2025-12-25 21:00:00,2950.35,2954.86,2949.83,2954.05,0.1891
2025-12-25 21:15:00,2953.92,2953.92,2953.92,2953.92,0.001
2025-12-25 21:30:00,2953.92,2953.92,2953.92,2953.92,0.0
2025-12-25 21:45:00,2946.21,2948.08,2946.21,2948.05,0.0165
2025-12-25 22:00:00,2951.32,2951.32,2940.05,2940.05,0.8012
2025-12-25 22:15:00,2941.93,2944.1,2941.05,2944.05,0.034
2025-12-25 22:30:00,2941.77,2941.85,2931.05,2931.05,0.248
