datetime,open,high,low,close,volume
2025-11-20 01:00:00,0.2294,0.2294,0.2294,0.2294,0.0
2025-11-20 02:00:00,0.2325,0.2325,0.2325,0.2325,62.3
2025-11-20 03:00:00,0.2325,0.2325,0.2325,0.2325,0.0
2025-11-20 04:00:00,0.2264,0.2326,0.2264,0.2326,209.6
2025-11-20 05:00:00,0.2326,0.2326,0.2326,0.2326,0.0
2025-11-20 06:00:00,0.2295,0.2299,0.2295,0.2299,5146.2
2025-11-20 07:00:00,0.2347,0.2348,0.2347,0.2348,142.2
2025-11-20 08:00:00,0.2348,0.2348,0.2348,0.2348,0.0
2025-11-20 09:00:00,0.2348,0.2348,0.2348,0.2348,0.0
2025-11-20 10:00:00,0.2348,0.2348,0.2348,0.2348,0.0
2025-11-20 11:00:00,0.2348,0.2348,0.2348,0.2348,0.0
2025-11-20 12:00:00,0.2362,0.2371,0.2362,0.2371,205.3
2025-11-20 13:00:00,0.2397,0.2405,0.2397,0.2405,220.2
2025-11-20 14:00:00,0.2357,0.2357,0.2349,0.2349,104.4
2025-11-20 15:00:00,0.2348,0.2348,0.231,0.231,5000.0
2025-11-20 16:00:00,0.2309,0.2309,0.2223,0.2223,497.2
2025-11-20 17:00:00,0.2205,0.2216,0.2171,0.2216,4059.8
2025-11-20 18:00:00,0.2212,0.2212,0.2137,0.2137,3692.7
2025-11-20 19:00:00,0.2119,0.2153,0.2116,0.2153,6409.4
2025-11-20 20:00:00,0.2155,0.2155,0.2155,0.2155,9093.2
2025-11-20 21:00:00,0.218,0.2187,0.218,0.2187,142.0
2025-11-20 22:00:00,0.222,0.2239,0.222,0.2239,391.5
2025-11-20 23:00:00,0.2171,0.2171,0.2155,0.2155,99.7
2025-11-21 00:00:00,0.2164,0.2164,0.2164,0.2164,88.5
2025-11-21 01:00:00,0.217,0.217,0.217,0.217,921.7
2025-11-21 02:00:00,0.2138,0.2138,0.2138,0.2138,79.7
2025-11-21 03:00:00,0.2138,0.2138,0.2138,0.2138,0.0
2025-11-21 04:00:00,0.2181,0.2181,0.2181,0.2181,229.2
2025-11-21 05:00:00,0.2122,0.2145,0.2122,0.2145,2509.1
2025-11-21 06:00:00,0.2145,0.2145,0.2145,0.2145,0.0
2025-11-21 07:00:00,0.2115,0.2115,0.1727,0.2037,10970.1
2025-11-21 08:00:00,0.2037,0.2037,0.2037,0.2037,0.0
2025-11-21 09:00:00,0.1979,0.2024,0.1979,0.2001,455.3
2025-11-21 10:00:00,0.2001,0.203,0.1979,0.2027,2815.9
2025-11-21 11:00:00,0.198,0.198,0.1979,0.1979,187.9
2025-11-21 12:00:00,0.1949,0.2054,0.1933,0.2054,2098.1
2025-11-21 13:00:00,0.2054,0.2054,0.2054,0.2054,30.2
2025-11-21 14:00:00,0.2056,0.2087,0.2056,0.2087,489.8
2025-11-21 15:00:00,0.2041,0.2083,0.2041,0.2083,885.1
2025-11-21 16:00:00,0.201,0.2056,0.201,0.2056,376.2
2025-11-21 17:00:00,0.2087,0.2087,0.2087,0.2087,78.0
2025-11-21 18:00:00,0.2041,0.2041,0.2041,0.2041,79.7
2025-11-21 19:00:00,0.2086,0.2086,0.2086,0.2086,47.8
2025-11-21 20:00:00,0.201,0.201,0.1987,0.1987,367.1
2025-11-21 21:00:00,0.2001,0.2055,0.2001,0.2055,559.0
2025-11-21 22:00:00,0.1986,0.1986,0.1979,0.1979,163.7
2025-11-21 23:00:00,0.1949,0.1993,0.1949,0.1993,347.7
2025-11-22 00:00:00,0.2024,0.2024,0.2024,0.2024,78.0
2025-11-22 01:00:00,0.2047,0.2047,0.2047,0.2047,160.8
2025-11-22 02:00:00,0.2047,0.2047,0.2047,0.2047,0.0
2025-11-22 03:00:00,0.2025,0.2025,0.2025,0.2025,27.6
2025-11-22 04:00:00,0.2,0.2,0.1975,0.1975,4164.5
2025-11-22 05:00:00,0.1951,0.1951,0.1951,0.1951,314.3
2025-11-22 06:00:00,0.1951,0.2023,0.1951,0.2023,1048.1
2025-11-22 07:00:00,0.2023,0.2023,0.2023,0.2023,0.0
2025-11-22 08:00:00,0.2023,0.2023,0.2023,0.2023,0.0
2025-11-22 09:00:00,0.2023,0.2023,0.2023,0.2023,0.0
2025-11-22 10:00:00,0.2023,0.2023,0.2023,0.2023,0.0
2025-11-22 11:00:00,0.2023,0.2023,0.2023,0.2023,0.0
2025-11-22 12:00:00,0.1951,0.1951,0.1951,0.1951,165.3
2025-11-22 13:00:00,0.1951,0.1951,0.1951,0.1951,35.0
2025-11-22 14:00:00,0.1951,0.1951,0.1951,0.1951,0.0
2025-11-22 15:00:00,0.1951,0.1951,0.1951,0.1951,0.0
2025-11-22 16:00:00,0.1951,0.1951,0.1951,0.1951,0.0
2025-11-22 17:00:00,0.1951,0.1951,0.1951,0.1951,0.0
2025-11-22 18:00:00,0.1951,0.1951,0.1951,0.1951,0.0
2025-11-22 19:00:00,0.1951,0.1951,0.1951,0.1951,0.0
2025-11-22 20:00:00,0.1951,0.1951,0.1951,0.1951,0.0
2025-11-22 21:00:00,0.1951,0.1951,0.1951,0.1951,0.0
2025-11-22 22:00:00,0.2024,0.2024,0.2024,0.2024,78.0
2025-11-22 23:00:00,0.2024,0.2024,0.2024,0.2024,0.0
2025-11-23 00:00:00,0.2024,0.2024,0.2024,0.2024,0.0
2025-11-23 01:00:00,0.2024,0.2024,0.2024,0.2024,0.0
2025-11-23 02:00:00,0.2024,0.2024,0.2024,0.2024,3917.4
2025-11-23 03:00:00,0.2024,0.2055,0.2024,0.2055,1294.2
2025-11-23 04:00:00,0.2055,0.2055,0.2055,0.2055,0.0
2025-11-23 05:00:00,0.2055,0.2055,0.2055,0.2055,0.0
2025-11-23 06:00:00,0.1979,0.1979,0.1979,0.1979,8918.9
2025-11-23 07:00:00,0.1979,0.1979,0.1979,0.1979,0.0
2025-11-23 08:00:00,0.1979,0.1979,0.1979,0.1979,0.0
2025-11-23 09:00:00,0.1976,0.1976,0.1976,0.1976,20.9
2025-11-23 10:00:00,0.1976,0.1976,0.1976,0.1976,0.0
2025-11-23 11:00:00,0.1976,0.1976,0.1976,0.1976,0.0
2025-11-23 12:00:00,0.2024,0.2024,0.2024,0.2024,78.0
2025-11-23 13:00:00,0.2024,0.2024,0.2024,0.2024,0.0
2025-11-23 14:00:00,0.2024,0.2024,0.2024,0.2024,0.0
2025-11-23 15:00:00,0.2055,0.2055,0.2055,0.2055,904.5
2025-11-23 16:00:00,0.2055,0.2055,0.2055,0.2055,0.0
2025-11-23 17:00:00,0.2047,0.2047,0.2047,0.2047,139.5
2025-11-23 18:00:00,0.2047,0.2047,0.2047,0.2047,0.0
2025-11-23 19:00:00,0.2047,0.2047,0.2047,0.2047,68.6
2025-11-23 20:00:00,0.2049,0.2055,0.2049,0.2055,1442.6
2025-11-23 21:00:00,0.2055,0.2055,0.2052,0.2055,1433.1
2025-11-23 22:00:00,0.2055,0.2055,0.2055,0.2055,0.0
2025-11-23 23:00:00,0.2055,0.2055,0.2055,0.2055,0.0
2025-11-24 00:00:00,0.2052,0.2052,0.2052,0.2052,200.0
2025-11-24 01:00:00,0.2052,0.2052,0.2052,0.2052,0.0
2025-11-24 02:00:00,0.2056,0.2068,0.2056,0.2068,4907.8
2025-11-24 03:00:00,0.2069,0.2069,0.2069,0.2069,602.8
2025-11-24 04:00:00,0.2082,0.2082,0.2082,0.2082,239.3
2025-11-24 05:00:00,0.2082,0.2082,0.2082,0.2082,0.0
2025-11-24 06:00:00,0.2084,0.2084,0.2084,0.2084,14.3
2025-11-24 07:00:00,0.2084,0.2084,0.2084,0.2084,0.0
2025-11-24 08:00:00,0.2084,0.2084,0.2084,0.2084,0.0
2025-11-24 09:00:00,0.2012,0.2012,0.198,0.198,194.0
2025-11-24 10:00:00,0.1981,0.1981,0.1981,0.1981,8.3
2025-11-24 11:00:00,0.1981,0.1981,0.1981,0.1981,0.0
2025-11-24 12:00:00,0.1981,0.1981,0.1981,0.1981,0.0
2025-11-24 13:00:00,0.2053,0.2053,0.2053,0.2053,14.6
2025-11-24 14:00:00,0.2054,0.2056,0.2054,0.2056,161.7
2025-11-24 15:00:00,0.2012,0.2012,0.2012,0.2012,389.5
2025-11-24 16:00:00,0.2087,0.2087,0.2087,0.2087,78.0
2025-11-24 17:00:00,0.212,0.212,0.2096,0.2096,83.0
2025-11-24 18:00:00,0.2153,0.2158,0.2153,0.2158,148.5
2025-11-24 19:00:00,0.2187,0.2201,0.2187,0.2187,11531.2
2025-11-24 20:00:00,0.2177,0.2177,0.2177,0.2177,8322.3
2025-11-24 21:00:00,0.2219,0.2219,0.2219,0.2219,22.4
2025-11-24 22:00:00,0.2219,0.2219,0.2219,0.2219,0.0
2025-11-24 23:00:00,0.2219,0.2219,0.2219,0.2219,0.0
2025-11-25 00:00:00,0.2185,0.2185,0.2185,0.2185,102.1
2025-11-25 01:00:00,0.2185,0.2185,0.2185,0.2185,95.2
2025-11-25 02:00:00,0.2138,0.2177,0.2138,0.2177,775.0
2025-11-25 03:00:00,0.2219,0.2219,0.2219,0.2219,112.2
2025-11-25 04:00:00,0.2219,0.2219,0.2219,0.2219,0.0
2025-11-25 05:00:00,0.2144,0.2152,0.2144,0.2152,1044.3
2025-11-25 06:00:00,0.2152,0.2152,0.2152,0.2152,0.0
2025-11-25 07:00:00,0.2152,0.2152,0.2152,0.2152,0.0
2025-11-25 08:00:00,0.2139,0.2139,0.2138,0.2138,157.6
2025-11-25 09:00:00,0.2113,0.2113,0.2113,0.2113,263.9
2025-11-25 10:00:00,0.2113,0.2113,0.2113,0.2113,0.0
2025-11-25 11:00:00,0.2113,0.2113,0.2113,0.2113,0.0
2025-11-25 12:00:00,0.211,0.2113,0.2107,0.2107,4380.1
2025-11-25 13:00:00,0.2108,0.2153,0.2103,0.2153,995.0
2025-11-25 14:00:00,0.2105,0.2105,0.2105,0.2105,79.7
2025-11-25 15:00:00,0.2109,0.2137,0.2109,0.2137,19.2
2025-11-25 16:00:00,0.2137,0.2137,0.2137,0.2137,0.0
2025-11-25 17:00:00,0.2153,0.2155,0.2153,0.2155,171.3
2025-11-25 18:00:00,0.2155,0.2155,0.2155,0.2155,0.0
2025-11-25 19:00:00,0.2112,0.2112,0.2105,0.2105,173.7
2025-11-25 20:00:00,0.2105,0.2105,0.2105,0.2105,0.0
2025-11-25 21:00:00,0.2105,0.2105,0.2105,0.2105,0.0
2025-11-25 22:00:00,0.2153,0.2153,0.2153,0.2153,78.0
2025-11-25 23:00:00,0.2108,0.2108,0.2108,0.2108,5.2
2025-11-26 00:00:00,0.2108,0.2108,0.2108,0.2108,0.0
2025-11-26 01:00:00,0.2186,0.2186,0.218,0.2184,4950.6
